season,round,date,circuit,driver,team,grid_position,quali_gap_to_pole_s,air_temp,track_temp,humidity,rainfall,wind_speed,finish_position,status,points,podium,dnf,places_gained,driver_form_last5,driver_podium_rate_last5,constructor_form_last5,driver_places_gained_last5,driver_dnf_rate_last5,constructor_dnf_rate_last5,driver_points_before
2021,0,2021-03-28,Bahrain Grand Prix,HAM,Mercedes,2.0,0.38800000000000523,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,1.0,Finished,25.0,1,0,1.0,,,,,,,0.0
2021,0,2021-03-28,Bahrain Grand Prix,VER,Red Bull Racing,1.0,0.0,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,2.0,Finished,18.0,1,0,-1.0,,,,,,,0.0
2021,0,2021-03-28,Bahrain Grand Prix,BOT,Mercedes,3.0,0.5889999999999986,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,3.0,Finished,16.0,1,0,0.0,,,1.0,,,0.0,0.0
2021,0,2021-03-28,Bahrain Grand Prix,NOR,McLaren,7.0,0.9770000000000039,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,4.0,Finished,12.0,0,0,3.0,,,,,,,0.0
2021,0,2021-03-28,Bahrain Grand Prix,PER,Red Bull Racing,0.0,1.6620000000000061,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,5.0,Finished,10.0,0,0,15.0,,,2.0,,,0.0,0.0
2021,0,2021-03-28,Bahrain Grand Prix,LEC,Ferrari,4.0,0.6809999999999974,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,6.0,Finished,8.0,0,0,-2.0,,,,,,,0.0
2021,0,2021-03-28,Bahrain Grand Prix,RIC,McLaren,6.0,0.9300000000000068,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,7.0,Finished,6.0,0,0,-1.0,,,4.0,,,0.0,0.0
2021,0,2021-03-28,Bahrain Grand Prix,SAI,Ferrari,8.0,1.0120000000000005,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,8.0,Finished,4.0,0,0,0.0,,,6.0,,,0.0,0.0
2021,0,2021-03-28,Bahrain Grand Prix,TSU,AlphaTauri,13.0,1.6099999999999994,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,9.0,Finished,2.0,0,0,4.0,,,,,,,0.0
2021,0,2021-03-28,Bahrain Grand Prix,STR,Aston Martin,10.0,1.6039999999999992,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,10.0,Finished,1.0,0,0,0.0,,,,,,,0.0
2021,0,2021-03-28,Bahrain Grand Prix,RAI,Alfa Romeo Racing,14.0,2.2409999999999997,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,11.0,Finished,0.0,0,0,3.0,,,,,,,0.0
2021,0,2021-03-28,Bahrain Grand Prix,GIO,Alfa Romeo Racing,12.0,1.7109999999999985,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,12.0,+1 Lap,0.0,0,0,0.0,,,11.0,,,0.0,0.0
2021,0,2021-03-28,Bahrain Grand Prix,OCO,Alpine,16.0,2.727000000000004,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,13.0,+1 Lap,0.0,0,0,3.0,,,,,,,0.0
2021,0,2021-03-28,Bahrain Grand Prix,RUS,Williams,15.0,2.3190000000000026,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,14.0,+1 Lap,0.0,0,0,1.0,,,,,,,0.0
2021,0,2021-03-28,Bahrain Grand Prix,VET,Aston Martin,20.0,3.0589999999999975,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,15.0,+1 Lap,0.0,0,0,5.0,,,10.0,,,0.0,0.0
2021,0,2021-03-28,Bahrain Grand Prix,MSC,Haas F1 Team,18.0,3.451999999999998,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,16.0,+1 Lap,0.0,0,0,2.0,,,,,,,0.0
2021,0,2021-03-28,Bahrain Grand Prix,GAS,AlphaTauri,5.0,0.8119999999999976,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,17.0,Retired,0.0,0,1,-12.0,,,9.0,,,0.0,0.0
2021,0,2021-03-28,Bahrain Grand Prix,LAT,Williams,17.0,2.939000000000007,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,18.0,Retired,0.0,0,1,-1.0,,,14.0,,,0.0,0.0
2021,0,2021-03-28,Bahrain Grand Prix,ALO,Alpine,9.0,1.2519999999999953,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,19.0,Brakes,0.0,0,1,-10.0,,,13.0,,,0.0,0.0
2021,0,2021-03-28,Bahrain Grand Prix,MAZ,Haas F1 Team,19.0,4.275999999999996,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,20.0,Accident,0.0,0,1,-1.0,,,16.0,,,0.0,0.0
2021,0,2021-04-18,Emilia Romagna Grand Prix,VER,Red Bull Racing,3.0,0.0870000000000033,10.621118012422361,16.827329192546582,69.4888198757764,1,0.4788819875776397,1.0,Finished,25.0,1,0,2.0,2.0,1.0,3.5,-1.0,0.0,0.0,18.0
2021,0,2021-04-18,Emilia Romagna Grand Prix,HAM,Mercedes,1.0,0.0,10.621118012422361,16.827329192546582,69.4888198757764,1,0.4788819875776397,2.0,Finished,19.0,1,0,-1.0,1.0,1.0,2.0,1.0,0.0,0.0,25.0
2021,0,2021-04-18,Emilia Romagna Grand Prix,NOR,McLaren,7.0,0.30700000000000216,10.621118012422361,16.827329192546582,69.4888198757764,1,0.4788819875776397,3.0,Finished,15.0,1,0,4.0,4.0,0.0,5.5,3.0,0.0,0.0,12.0
2021,0,2021-04-18,Emilia Romagna Grand Prix,LEC,Ferrari,4.0,0.3289999999999935,10.621118012422361,16.827329192546582,69.4888198757764,1,0.4788819875776397,4.0,Finished,12.0,0,0,0.0,6.0,0.0,7.0,-2.0,0.0,0.0,8.0
2021,0,2021-04-18,Emilia Romagna Grand Prix,SAI,Ferrari,11.0,0.7879999999999967,10.621118012422361,16.827329192546582,69.4888198757764,1,0.4788819875776397,5.0,Finished,10.0,0,0,6.0,8.0,0.0,6.0,0.0,0.0,0.0,4.0
2021,0,2021-04-18,Emilia Romagna Grand Prix,RIC,McLaren,6.0,0.41499999999999204,10.621118012422361,16.827329192546582,69.4888198757764,1,0.4788819875776397,6.0,Finished,8.0,0,0,0.0,7.0,0.0,4.666666666666667,-1.0,0.0,0.0,6.0
2021,0,2021-04-18,Emilia Romagna Grand Prix,GAS,AlphaTauri,5.0,0.3790000000000049,10.621118012422361,16.827329192546582,69.4888198757764,1,0.4788819875776397,7.0,Finished,6.0,0,0,-2.0,17.0,0.0,13.0,-12.0,1.0,0.5,0.0
2021,0,2021-04-18,Emilia Romagna Grand Prix,STR,Aston Martin,10.0,0.7270000000000039,10.621118012422361,16.827329192546582,69.4888198757764,1,0.4788819875776397,8.0,Finished,4.0,0,0,2.0,10.0,0.0,12.5,0.0,0.0,0.0,1.0
2021,0,2021-04-18,Emilia Romagna Grand Prix,OCO,Alpine,9.0,0.7060000000000031,10.621118012422361,16.827329192546582,69.4888198757764,1,0.4788819875776397,9.0,Finished,2.0,0,0,0.0,13.0,0.0,16.0,3.0,0.0,0.5,0.0
2021,0,2021-04-18,Emilia Romagna Grand Prix,ALO,Alpine,15.0,1.1820000000000022,10.621118012422361,16.827329192546582,69.4888198757764,1,0.4788819875776397,10.0,Finished,1.0,0,0,5.0,19.0,0.0,13.666666666666666,-10.0,1.0,0.3333333333333333,0.0
2021,0,2021-04-18,Emilia Romagna Grand Prix,PER,Red Bull Racing,2.0,0.03499999999999659,10.621118012422361,16.827329192546582,69.4888198757764,1,0.4788819875776397,11.0,Finished,0.0,0,0,-9.0,5.0,0.0,2.6666666666666665,15.0,0.0,0.0,10.0
2021,0,2021-04-18,Emilia Romagna Grand Prix,TSU,AlphaTauri,20.0,,10.621118012422361,16.827329192546582,69.4888198757764,1,0.4788819875776397,12.0,Finished,0.0,0,0,8.0,9.0,0.0,11.0,4.0,0.0,0.3333333333333333,2.0
2021,0,2021-04-18,Emilia Romagna Grand Prix,RAI,Alfa Romeo Racing,16.0,1.5630000000000024,10.621118012422361,16.827329192546582,69.4888198757764,1,0.4788819875776397,13.0,Finished,0.0,0,0,3.0,11.0,0.0,11.5,3.0,0.0,0.0,0.0
2021,0,2021-04-18,Emilia Romagna Grand Prix,GIO,Alfa Romeo Racing,17.0,1.7109999999999985,10.621118012422361,16.827329192546582,69.4888198757764,1,0.4788819875776397,14.0,+1 Lap,0.0,0,0,3.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0
2021,0,2021-04-18,Emilia Romagna Grand Prix,VET,Aston Martin,0.0,0.9830000000000041,10.621118012422361,16.827329192546582,69.4888198757764,1,0.4788819875776397,15.0,Gearbox,0.0,0,1,5.0,15.0,0.0,11.0,5.0,0.0,0.0,0.0
2021,0,2021-04-18,Emilia Romagna Grand Prix,MSC,Haas F1 Team,18.0,1.867999999999995,10.621118012422361,16.827329192546582,69.4888198757764,1,0.4788819875776397,16.0,+2 Laps,0.0,0,0,2.0,16.0,0.0,18.0,2.0,0.0,0.5,0.0
2021,0,2021-04-18,Emilia Romagna Grand Prix,MAZ,Haas F1 Team,19.0,2.3859999999999957,10.621118012422361,16.827329192546582,69.4888198757764,1,0.4788819875776397,17.0,+2 Laps,0.0,0,0,2.0,20.0,0.0,17.333333333333332,-1.0,1.0,0.3333333333333333,0.0
2021,0,2021-04-18,Emilia Romagna Grand Prix,BOT,Mercedes,8.0,0.2609999999999957,10.621118012422361,16.827329192546582,69.4888198757764,1,0.4788819875776397,18.0,Collision,0.0,0,1,-10.0,3.0,1.0,2.0,0.0,0.0,0.0,16.0
2021,0,2021-04-18,Emilia Romagna Grand Prix,RUS,Williams,12.0,0.8499999999999943,10.621118012422361,16.827329192546582,69.4888198757764,1,0.4788819875776397,19.0,Collision,0.0,0,1,-7.0,14.0,0.0,16.0,1.0,0.0,0.5,0.0
2021,0,2021-04-18,Emilia Romagna Grand Prix,LAT,Williams,14.0,1.1820000000000022,10.621118012422361,16.827329192546582,69.4888198757764,1,0.4788819875776397,20.0,Collision,0.0,0,1,-6.0,18.0,0.0,17.0,-1.0,1.0,0.6666666666666666,0.0
2021,0,2021-05-02,Portuguese Grand Prix,HAM,Mercedes,2.0,0.0,19.392537313432832,38.950746268656715,39.403731343283575,0,0.8373134328358208,1.0,Finished,25.0,1,0,1.0,1.5,1.0,6.0,0.0,0.0,0.25,44.0
2021,0,2021-05-02,Portuguese Grand Prix,VER,Red Bull Racing,3.0,0.6820000000000022,19.392537313432832,38.950746268656715,39.403731343283575,0,0.8373134328358208,2.0,Finished,18.0,1,0,1.0,1.5,1.0,4.75,0.5,0.0,0.0,43.0
2021,0,2021-05-02,Portuguese Grand Prix,BOT,Mercedes,1.0,0.37999999999999545,19.392537313432832,38.950746268656715,39.403731343283575,0,0.8373134328358208,3.0,Finished,16.0,1,0,-2.0,10.5,0.5,5.0,-5.0,0.5,0.2,16.0
2021,0,2021-05-02,Portuguese Grand Prix,PER,Red Bull Racing,4.0,0.8769999999999953,19.392537313432832,38.950746268656715,39.403731343283575,0,0.8373134328358208,4.0,Finished,12.0,0,0,0.0,8.0,0.0,4.2,3.0,0.0,0.0,10.0
2021,0,2021-05-02,Portuguese Grand Prix,NOR,McLaren,7.0,0.512999999999991,19.392537313432832,38.950746268656715,39.403731343283575,0,0.8373134328358208,5.0,Finished,10.0,0,0,2.0,3.5,0.5,5.0,3.5,0.0,0.0,27.0
2021,0,2021-05-02,Portuguese Grand Prix,LEC,Ferrari,8.0,0.8010000000000019,19.392537313432832,38.950746268656715,39.403731343283575,0,0.8373134328358208,6.0,Finished,8.0,0,0,2.0,5.0,0.0,5.75,-1.0,0.0,0.0,20.0
2021,0,2021-05-02,Portuguese Grand Prix,OCO,Alpine,6.0,0.617999999999995,19.392537313432832,38.950746268656715,39.403731343283575,0,0.8373134328358208,7.0,Finished,6.0,0,0,-1.0,11.0,0.0,12.75,1.5,0.0,0.25,2.0
2021,0,2021-05-02,Portuguese Grand Prix,ALO,Alpine,13.0,1.4879999999999995,19.392537313432832,38.950746268656715,39.403731343283575,0,0.8373134328358208,8.0,Finished,4.0,0,0,5.0,14.5,0.0,11.6,-2.5,0.5,0.2,1.0
2021,0,2021-05-02,Portuguese Grand Prix,RIC,McLaren,16.0,1.8709999999999951,19.392537313432832,38.950746268656715,39.403731343283575,0,0.8373134328358208,9.0,Finished,2.0,0,0,7.0,6.5,0.0,5.0,-0.5,0.0,0.0,14.0
2021,0,2021-05-02,Portuguese Grand Prix,GAS,AlphaTauri,9.0,1.0840000000000032,19.392537313432832,38.950746268656715,39.403731343283575,0,0.8373134328358208,10.0,Finished,1.0,0,0,-1.0,12.0,0.0,11.25,-7.0,0.5,0.25,6.0
2021,0,2021-05-02,Portuguese Grand Prix,SAI,Ferrari,5.0,0.8449999999999989,19.392537313432832,38.950746268656715,39.403731343283575,0,0.8373134328358208,11.0,Finished,0.0,0,0,-6.0,6.5,0.0,5.8,3.0,0.0,0.0,14.0
2021,0,2021-05-02,Portuguese Grand Prix,GIO,Alfa Romeo Racing,12.0,1.2479999999999905,19.392537313432832,38.950746268656715,39.403731343283575,0,0.8373134328358208,12.0,+1 Lap,0.0,0,0,0.0,13.0,0.0,12.5,1.5,0.0,0.0,0.0
2021,0,2021-05-02,Portuguese Grand Prix,VET,Aston Martin,10.0,1.0019999999999953,19.392537313432832,38.950746268656715,39.403731343283575,0,0.8373134328358208,13.0,+1 Lap,0.0,0,0,-3.0,15.0,0.0,12.0,5.0,0.5,0.25,0.0
2021,0,2021-05-02,Portuguese Grand Prix,STR,Aston Martin,17.0,1.9449999999999932,19.392537313432832,38.950746268656715,39.403731343283575,0,0.8373134328358208,14.0,+1 Lap,0.0,0,0,3.0,9.0,0.0,12.2,1.0,0.0,0.2,5.0
2021,0,2021-05-02,Portuguese Grand Prix,TSU,AlphaTauri,14.0,1.4949999999999903,19.392537313432832,38.950746268656715,39.403731343283575,0,0.8373134328358208,15.0,+1 Lap,0.0,0,0,-1.0,10.5,0.0,11.0,6.0,0.0,0.2,2.0
2021,0,2021-05-02,Portuguese Grand Prix,RUS,Williams,11.0,1.1409999999999911,19.392537313432832,38.950746268656715,39.403731343283575,0,0.8373134328358208,16.0,+1 Lap,0.0,0,0,-5.0,16.5,0.0,17.75,-3.0,0.5,0.75,0.0
2021,0,2021-05-02,Portuguese Grand Prix,MSC,Haas F1 Team,19.0,2.4839999999999947,19.392537313432832,38.950746268656715,39.403731343283575,0,0.8373134328358208,17.0,+2 Laps,0.0,0,0,2.0,16.0,0.0,17.25,2.0,0.0,0.25,0.0
2021,0,2021-05-02,Portuguese Grand Prix,LAT,Williams,18.0,2.316999999999993,19.392537313432832,38.950746268656715,39.403731343283575,0,0.8373134328358208,18.0,+2 Laps,0.0,0,0,0.0,19.0,0.0,17.4,-3.5,1.0,0.6,0.0
2021,0,2021-05-02,Portuguese Grand Prix,MAZ,Haas F1 Team,20.0,2.9440000000000026,19.392537313432832,38.950746268656715,39.403731343283575,0,0.8373134328358208,19.0,+2 Laps,0.0,0,0,1.0,18.5,0.0,17.2,0.5,0.5,0.2,0.0
2021,0,2021-05-02,Portuguese Grand Prix,RAI,Alfa Romeo Racing,15.0,1.7800000000000011,19.392537313432832,38.950746268656715,39.403731343283575,0,0.8373134328358208,20.0,Collision damage,0.0,0,1,-5.0,12.0,0.0,12.4,3.0,0.0,0.0,0.0
2021,0,2021-05-09,Spanish Grand Prix,HAM,Mercedes,1.0,0.0,22.203076923076924,32.9223076923077,57.55307692307692,0,0.4576923076923077,1.0,Finished,25.0,1,0,0.0,1.3333333333333333,1.0,5.4,0.3333333333333333,0.0,0.2,69.0
2021,0,2021-05-09,Spanish Grand Prix,VER,Red Bull Racing,2.0,0.036000000000001364,22.203076923076924,32.9223076923077,57.55307692307692,0,0.4576923076923077,2.0,Finished,19.0,1,0,0.0,1.6666666666666667,1.0,4.6,0.6666666666666666,0.0,0.0,61.0
2021,0,2021-05-09,Spanish Grand Prix,BOT,Mercedes,3.0,0.132000000000005,22.203076923076924,32.9223076923077,57.55307692307692,0,0.4576923076923077,3.0,Finished,15.0,1,0,0.0,8.0,0.6666666666666666,5.0,-4.0,0.3333333333333333,0.2,32.0
2021,0,2021-05-09,Spanish Grand Prix,LEC,Ferrari,4.0,0.7690000000000055,22.203076923076924,32.9223076923077,57.55307692307692,0,0.4576923076923077,4.0,Finished,12.0,0,0,0.0,5.333333333333333,0.0,6.8,0.0,0.0,0.0,28.0
2021,0,2021-05-09,Spanish Grand Prix,PER,Red Bull Racing,8.0,0.9279999999999973,22.203076923076924,32.9223076923077,57.55307692307692,0,0.4576923076923077,5.0,Finished,10.0,0,0,3.0,6.666666666666667,0.0,4.0,2.0,0.0,0.0,22.0
2021,0,2021-05-09,Spanish Grand Prix,RIC,McLaren,7.0,0.8810000000000002,22.203076923076924,32.9223076923077,57.55307692307692,0,0.4576923076923077,6.0,Finished,8.0,0,0,1.0,7.333333333333333,0.0,6.0,2.0,0.0,0.0,16.0
2021,0,2021-05-09,Spanish Grand Prix,SAI,Ferrari,6.0,0.8790000000000049,22.203076923076924,32.9223076923077,57.55307692307692,0,0.4576923076923077,7.0,Finished,6.0,0,0,-1.0,8.0,0.0,6.0,0.0,0.0,0.0,14.0
2021,0,2021-05-09,Spanish Grand Prix,NOR,McLaren,9.0,0.9549999999999983,22.203076923076924,32.9223076923077,57.55307692307692,0,0.4576923076923077,8.0,+1 Lap,4.0,0,0,1.0,4.0,0.3333333333333333,5.8,3.0,0.0,0.0,37.0
2021,0,2021-05-09,Spanish Grand Prix,OCO,Alpine,5.0,0.8389999999999986,22.203076923076924,32.9223076923077,57.55307692307692,0,0.4576923076923077,9.0,+1 Lap,2.0,0,0,-4.0,9.666666666666666,0.0,10.6,0.6666666666666666,0.0,0.2,8.0
2021,0,2021-05-09,Spanish Grand Prix,GAS,AlphaTauri,12.0,1.2409999999999997,22.203076923076924,32.9223076923077,57.55307692307692,0,0.4576923076923077,10.0,+1 Lap,1.0,0,0,2.0,11.333333333333334,0.0,12.2,-5.0,0.3333333333333333,0.2,7.0
2021,0,2021-05-09,Spanish Grand Prix,STR,Aston Martin,11.0,1.233000000000004,22.203076923076924,32.9223076923077,57.55307692307692,0,0.4576923076923077,11.0,+1 Lap,0.0,0,0,0.0,10.666666666666666,0.0,13.0,1.6666666666666667,0.0,0.2,5.0
2021,0,2021-05-09,Spanish Grand Prix,RAI,Alfa Romeo Racing,17.0,2.176000000000002,22.203076923076924,32.9223076923077,57.55307692307692,0,0.4576923076923077,12.0,+1 Lap,0.0,0,0,5.0,14.666666666666666,0.0,14.2,0.3333333333333333,0.3333333333333333,0.2,0.0
2021,0,2021-05-09,Spanish Grand Prix,VET,Aston Martin,13.0,1.3379999999999939,22.203076923076924,32.9223076923077,57.55307692307692,0,0.4576923076923077,13.0,+1 Lap,0.0,0,0,0.0,14.333333333333334,0.0,12.2,2.3333333333333335,0.3333333333333333,0.2,0.0
2021,0,2021-05-09,Spanish Grand Prix,RUS,Williams,15.0,1.7039999999999935,22.203076923076924,32.9223076923077,57.55307692307692,0,0.4576923076923077,14.0,+1 Lap,0.0,0,0,1.0,16.333333333333332,0.0,18.2,-3.6666666666666665,0.3333333333333333,0.6,0.0
2021,0,2021-05-09,Spanish Grand Prix,GIO,Alfa Romeo Racing,14.0,1.6149999999999949,22.203076923076924,32.9223076923077,57.55307692307692,0,0.4576923076923077,15.0,+1 Lap,0.0,0,0,-1.0,12.666666666666666,0.0,14.2,1.0,0.0,0.2,0.0
2021,0,2021-05-09,Spanish Grand Prix,LAT,Williams,19.0,2.4779999999999944,22.203076923076924,32.9223076923077,57.55307692307692,0,0.4576923076923077,16.0,+1 Lap,0.0,0,0,3.0,18.666666666666668,0.0,17.4,-2.3333333333333335,0.6666666666666666,0.4,0.0
2021,0,2021-05-09,Spanish Grand Prix,ALO,Alpine,10.0,1.2249999999999943,22.203076923076924,32.9223076923077,57.55307692307692,0,0.4576923076923077,17.0,+1 Lap,0.0,0,0,-7.0,12.333333333333334,0.0,8.6,0.0,0.3333333333333333,0.0,5.0
2021,0,2021-05-09,Spanish Grand Prix,MSC,Haas F1 Team,18.0,2.3760000000000048,22.203076923076924,32.9223076923077,57.55307692307692,0,0.4576923076923077,18.0,+2 Laps,0.0,0,0,0.0,16.333333333333332,0.0,17.8,2.0,0.0,0.2,0.0
2021,0,2021-05-09,Spanish Grand Prix,MAZ,Haas F1 Team,20.0,3.0660000000000025,22.203076923076924,32.9223076923077,57.55307692307692,0,0.4576923076923077,19.0,+2 Laps,0.0,0,0,1.0,18.666666666666668,0.0,17.4,0.6666666666666666,0.3333333333333333,0.0,0.0
2021,0,2021-05-09,Spanish Grand Prix,TSU,AlphaTauri,16.0,1.8149999999999977,22.203076923076924,32.9223076923077,57.55307692307692,0,0.4576923076923077,20.0,Electrical,0.0,0,1,-4.0,12.0,0.0,10.8,3.6666666666666665,0.0,0.0,2.0
2021,0,2021-05-23,Monaco Grand Prix,VER,Red Bull Racing,2.0,0.22999999999998977,20.760740740740744,37.595555555555556,61.42444444444444,0,0.3162962962962963,1.0,Finished,25.0,1,0,1.0,1.75,1.0,4.8,0.5,0.0,0.0,80.0
2021,0,2021-05-23,Monaco Grand Prix,SAI,Ferrari,4.0,0.26500000000000057,20.760740740740744,37.595555555555556,61.42444444444444,0,0.3162962962962963,2.0,Finished,18.0,1,0,2.0,7.75,0.0,6.6,-0.25,0.0,0.0,20.0
2021,0,2021-05-23,Monaco Grand Prix,NOR,McLaren,5.0,0.2740000000000009,20.760740740740744,37.595555555555556,61.42444444444444,0,0.3162962962962963,3.0,Finished,15.0,1,0,2.0,5.0,0.25,6.8,2.5,0.0,0.0,41.0
2021,0,2021-05-23,Monaco Grand Prix,PER,Red Bull Racing,9.0,0.6730000000000018,20.760740740740744,37.595555555555556,61.42444444444444,0,0.3162962962962963,4.0,Finished,12.0,0,0,5.0,6.25,0.0,2.8,2.25,0.0,0.0,32.0
2021,0,2021-05-23,Monaco Grand Prix,VET,Aston Martin,8.0,0.9629999999999939,20.760740740740744,37.595555555555556,61.42444444444444,0,0.3162962962962963,5.0,Finished,10.0,0,0,3.0,14.0,0.0,13.2,1.75,0.25,0.2,0.0
2021,0,2021-05-23,Monaco Grand Prix,GAS,AlphaTauri,6.0,0.554000000000002,20.760740740740744,37.595555555555556,61.42444444444444,0,0.3162962962962963,6.0,Finished,8.0,0,0,0.0,11.0,0.0,13.4,-3.25,0.25,0.2,8.0
2021,0,2021-05-23,Monaco Grand Prix,HAM,Mercedes,7.0,0.7489999999999952,20.760740740740744,37.595555555555556,61.42444444444444,0,0.3162962962962963,7.0,Finished,7.0,0,0,0.0,1.25,1.0,5.2,0.25,0.0,0.2,94.0
2021,0,2021-05-23,Monaco Grand Prix,STR,Aston Martin,13.0,1.2539999999999907,20.760740740740744,37.595555555555556,61.42444444444444,0,0.3162962962962963,8.0,+1 Lap,4.0,0,0,5.0,10.75,0.0,11.2,1.25,0.0,0.0,5.0
2021,0,2021-05-23,Monaco Grand Prix,OCO,Alpine,11.0,1.1400000000000006,20.760740740740744,37.595555555555556,61.42444444444444,0,0.3162962962962963,9.0,+1 Lap,2.0,0,0,2.0,9.5,0.0,10.2,-0.5,0.0,0.0,10.0
2021,0,2021-05-23,Monaco Grand Prix,GIO,Alfa Romeo Racing,10.0,1.0630000000000024,20.760740740740744,37.595555555555556,61.42444444444444,0,0.3162962962962963,10.0,+1 Lap,1.0,0,0,0.0,13.25,0.0,14.6,0.5,0.0,0.2,0.0
2021,0,2021-05-23,Monaco Grand Prix,RAI,Alfa Romeo Racing,14.0,1.2959999999999923,20.760740740740744,37.595555555555556,61.42444444444444,0,0.3162962962962963,11.0,+1 Lap,0.0,0,0,3.0,14.0,0.0,13.8,1.5,0.25,0.2,0.0
2021,0,2021-05-23,Monaco Grand Prix,RIC,McLaren,12.0,1.2519999999999953,20.760740740740744,37.595555555555556,61.42444444444444,0,0.3162962962962963,12.0,+1 Lap,0.0,0,0,0.0,7.0,0.0,6.2,1.75,0.0,0.0,24.0
2021,0,2021-05-23,Monaco Grand Prix,ALO,Alpine,17.0,1.8589999999999947,20.760740740740744,37.595555555555556,61.42444444444444,0,0.3162962962962963,13.0,+1 Lap,0.0,0,0,4.0,13.5,0.0,10.0,-1.75,0.25,0.0,5.0
2021,0,2021-05-23,Monaco Grand Prix,RUS,Williams,15.0,1.4839999999999947,20.760740740740744,37.595555555555556,61.42444444444444,0,0.3162962962962963,14.0,+1 Lap,0.0,0,0,1.0,15.75,0.0,16.8,-2.5,0.25,0.2,0.0
2021,0,2021-05-23,Monaco Grand Prix,LAT,Williams,18.0,2.019999999999996,20.760740740740744,37.595555555555556,61.42444444444444,0,0.3162962962962963,15.0,+1 Lap,0.0,0,0,3.0,18.0,0.0,15.6,-1.0,0.5,0.0,0.0
2021,0,2021-05-23,Monaco Grand Prix,TSU,AlphaTauri,16.0,1.75,20.760740740740744,37.595555555555556,61.42444444444444,0,0.3162962962962963,16.0,+1 Lap,0.0,0,0,0.0,14.0,0.0,12.2,1.75,0.25,0.2,2.0
2021,0,2021-05-23,Monaco Grand Prix,MAZ,Haas F1 Team,19.0,2.6119999999999948,20.760740740740744,37.595555555555556,61.42444444444444,0,0.3162962962962963,17.0,+3 Laps,0.0,0,0,2.0,18.75,0.0,18.0,0.75,0.25,0.0,0.0
2021,0,2021-05-23,Monaco Grand Prix,MSC,Haas F1 Team,20.0,,20.760740740740744,37.595555555555556,61.42444444444444,0,0.3162962962962963,18.0,+3 Laps,0.0,0,0,2.0,16.75,0.0,18.0,1.5,0.0,0.0,0.0
2021,0,2021-05-23,Monaco Grand Prix,BOT,Mercedes,3.0,0.25499999999999545,20.760740740740744,37.595555555555556,61.42444444444444,0,0.3162962962962963,19.0,Wheel nut,0.0,0,1,-16.0,6.75,0.75,3.0,-3.0,0.25,0.0,47.0
2021,0,2021-05-23,Monaco Grand Prix,LEC,Ferrari,1.0,0.0,20.760740740740744,37.595555555555556,61.42444444444444,0,0.3162962962962963,20.0,Driveshaft,0.0,0,1,-19.0,5.0,0.0,6.0,0.0,0.0,0.0,40.0
2021,0,2021-06-06,Azerbaijan Grand Prix,PER,Red Bull Racing,6.0,0.41199999999999193,24.17093023255814,38.31453488372093,55.80523255813954,0,0.2837209302325581,1.0,Finished,25.0,1,0,5.0,5.8,0.0,3.2,2.8,0.0,0.0,44.0
2021,0,2021-06-06,Azerbaijan Grand Prix,VET,Aston Martin,11.0,1.0060000000000002,24.17093023255814,38.31453488372093,55.80523255813954,0,0.2837209302325581,2.0,Finished,18.0,1,0,9.0,12.2,0.0,10.2,2.0,0.2,0.0,10.0
2021,0,2021-06-06,Azerbaijan Grand Prix,GAS,AlphaTauri,4.0,0.3469999999999942,24.17093023255814,38.31453488372093,55.80523255813954,0,0.2837209302325581,3.0,Finished,15.0,1,0,1.0,10.0,0.0,13.4,-2.6,0.2,0.2,16.0
2021,0,2021-06-06,Azerbaijan Grand Prix,LEC,Ferrari,1.0,0.0,24.17093023255814,38.31453488372093,55.80523255813954,0,0.2837209302325581,4.0,Finished,12.0,0,0,-3.0,8.0,0.0,8.8,-3.8,0.2,0.2,40.0
2021,0,2021-06-06,Azerbaijan Grand Prix,NOR,McLaren,9.0,0.5289999999999964,24.17093023255814,38.31453488372093,55.80523255813954,0,0.2837209302325581,5.0,Finished,10.0,0,0,4.0,4.6,0.4,7.6,2.4,0.0,0.0,56.0
